customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,code,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,Hash,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0420-TXVSG,Male,0,Yes,No,66,Yes,Yes,420,DSL,Yes,Yes,Yes,No,No,No,Two year,TXVSG,Yes,Credit card (automatic),66.1,4428.45,No
,Female,0,Yes,No,17,Yes,Yes,6217,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,TOWGS,Yes,Bank transfer (automatic),75.4,1322.55,No
0515-YPMCW,Male,0,No,Yes,1,Yes,No,515,Fiber optic,No,No,No,No,No,No,Month-to-month,YPMCW,Yes,Mailed check,70.45,70.45,Yes
,Male,0,Yes,No,58,Yes,No,378,DSL,Yes,Yes,Yes,No,No,No,One year,XSZPU,No,Credit card (automatic),60.3,3563.8,Yes
1045-LTCYT,Female,0,Yes,Yes,8,Yes,No,1045,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,LTCYT,No,Credit card (automatic),21.05,139.75,No
,Male,0,No,No,27,Yes,No,1544,DSL,Yes,No,Yes,Yes,Yes,No,One year,JJMYL,No,Credit card (automatic),69.35,1927.3,No
,Male,0,Yes,No,34,Yes,Yes,4636,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,JGAAI,No,Mailed check,88.85,3000.25,No
,Male,0,No,No,30,Yes,No,6874,Fiber optic,No,Yes,No,No,Yes,Yes,One year,SGLHU,Yes,Bank transfer (automatic),97,3021.3,No
,Male,0,No,No,33,Yes,No,5951,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,AOFIH,Yes,Credit card (automatic),66.4,2245.4,No
4729-XKASR,Male,0,No,Yes,1,No,No phone service,4729,DSL,No,No,No,No,No,No,Month-to-month,XKASR,No,Electronic check,24.75,24.75,Yes
,Male,0,Yes,Yes,14,Yes,Yes,3059,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,NGMXB,No,Mailed check,69.2,944.65,No
8652-YHIYU,Female,0,No,Yes,16,Yes,Yes,8652,Fiber optic,No,No,No,Yes,No,No,One year,YHIYU,Yes,Credit card (automatic),79.5,1264.2,No
5278-PNYOX,Female,0,No,No,49,Yes,No,5278,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,PNYOX,No,Credit card (automatic),100.65,4917.75,No
5449-FIBXJ,Male,0,Yes,Yes,19,Yes,Yes,5449,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,FIBXJ,No,Electronic check,103.3,2012.7,Yes
3486-HOOGQ,Female,0,Yes,Yes,70,Yes,Yes,3486,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,HOOGQ,No,Bank transfer (automatic),79.7,5743.3,No
,Female,0,Yes,Yes,32,Yes,No,5061,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,PBXFW,No,Bank transfer (automatic),61.4,1864.65,No
8630-FJLIB,Female,0,No,No,18,Yes,No,8630,Fiber optic,No,No,No,No,No,No,Month-to-month,FJLIB,Yes,Electronic check,69.8,1221.65,No
,Male,0,No,No,37,No,No phone service,3891,DSL,Yes,Yes,No,Yes,No,No,Two year,NLXJB,Yes,Mailed check,40.55,1390.85,No
4749-OJKQU,Female,0,No,No,4,Yes,Yes,4749,Fiber optic,No,No,No,No,No,No,Month-to-month,OJKQU,Yes,Electronic check,75.65,302.35,No
0577-WHMEV,Female,0,Yes,No,16,Yes,Yes,577,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,WHMEV,No,Electronic check,90.7,1374.9,No
5453-AXEPF,Male,0,Yes,No,17,Yes,Yes,5453,Fiber optic,No,Yes,No,No,No,No,Month-to-month,AXEPF,Yes,Bank transfer (automatic),80.5,1336.9,No
3639-XJHKQ,Female,0,No,Yes,19,Yes,No,3639,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,XJHKQ,Yes,Electronic check,60.6,1297.8,No
,Male,0,Yes,No,60,Yes,Yes,3716,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,LRGXK,No,Credit card (automatic),101.15,6067.4,No
2263-SFSQZ,Male,0,Yes,Yes,51,Yes,Yes,2263,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,SFSQZ,Yes,Mailed check,24.95,1222.25,No
9950-MTGYX,Male,0,Yes,Yes,28,Yes,No,9950,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,MTGYX,Yes,Credit card (automatic),20.3,487.95,No
,Male,0,No,No,43,Yes,No,3397,DSL,No,Yes,No,No,No,Yes,Two year,AVTKU,Yes,Electronic check,60,2548.55,No
,Male,0,Yes,No,42,Yes,No,4825,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,FUREZ,No,Electronic check,20.25,835.5,No
9837-BMCLM,Male,0,No,No,3,Yes,No,9837,Fiber optic,No,No,No,No,Yes,No,Month-to-month,BMCLM,Yes,Electronic check,78.5,242.05,Yes
2672-OJQZP,Female,0,No,No,1,Yes,No,2672,DSL,No,No,No,No,No,No,Month-to-month,OJQZP,No,Mailed check,44.75,44.75,No
0137-UDEUO,Female,0,No,No,3,Yes,No,137,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,UDEUO,No,Mailed check,19.85,63.75,Yes
3134-DSHVC,Female,0,No,No,63,Yes,Yes,3134,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,DSHVC,No,Credit card (automatic),98,6218.45,No
,Male,1,No,No,3,Yes,No,6161,Fiber optic,No,No,No,No,Yes,No,Month-to-month,UUUTA,Yes,Electronic check,79.9,260.9,Yes
7821-DPRQE,Male,0,Yes,No,68,Yes,Yes,7821,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,DPRQE,Yes,Electronic check,107.7,7320.9,No
,Female,1,No,No,30,Yes,Yes,6543,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,XRMYR,Yes,Electronic check,99.7,2967.35,Yes
,Female,0,No,No,60,Yes,Yes,2001,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,EWBQU,No,Electronic check,104.7,6333.8,No
4925-LMHOK,Male,0,No,No,15,Yes,Yes,4925,DSL,No,Yes,No,Yes,No,No,Month-to-month,LMHOK,Yes,Credit card (automatic),58.6,939.7,Yes
,Male,1,No,No,45,Yes,Yes,1608,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,GMEWB,Yes,Bank transfer (automatic),93.9,4200.25,No
6695-AMZUF,Female,0,Yes,No,70,Yes,No,6695,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,AMZUF,No,Credit card (automatic),86.45,5950.2,No
1455-UGQVH,Male,0,Yes,No,10,Yes,Yes,1455,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,UGQVH,Yes,Electronic check,98.5,1037.75,Yes
8410-BGQXN,Male,0,No,No,4,Yes,No,8410,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,BGQXN,No,Mailed check,19.4,93.4,No
,Female,0,No,No,1,Yes,No,8280,DSL,No,No,Yes,No,No,No,Month-to-month,MQRQN,Yes,Mailed check,50.45,50.45,Yes
1619-YWUBB,Female,0,Yes,No,68,Yes,Yes,1619,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,YWUBB,Yes,Credit card (automatic),24.95,1614.9,No
7611-YKYTC,Male,0,Yes,Yes,22,Yes,No,7611,Fiber optic,Yes,No,No,No,No,No,Month-to-month,YKYTC,No,Bank transfer (automatic),75,1573.95,No
,Male,0,Yes,Yes,38,Yes,Yes,2037,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,SGXHH,Yes,Electronic check,94.65,3624.3,Yes
,Female,0,No,No,1,Yes,Yes,3178,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,FESZO,Yes,Credit card (automatic),100.25,100.25,Yes
0365-GXEZS,Male,0,Yes,No,18,Yes,No,365,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,GXEZS,No,Electronic check,78.2,1468.75,No
0082-OQIQY,Male,0,No,No,29,Yes,No,82,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,OQIQY,Yes,Electronic check,94.2,2607.6,No
,Female,0,No,No,16,Yes,Yes,6087,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,MVHJH,Yes,Electronic check,88.45,1422.1,Yes
,Male,0,No,No,1,Yes,No,4603,Fiber optic,No,No,No,No,No,No,Month-to-month,JANFB,Yes,Electronic check,69.85,69.85,Yes
3018-TFTSU,Male,0,No,No,12,Yes,No,3018,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,TFTSU,No,Bank transfer (automatic),81.7,858.6,Yes
,Male,0,No,No,31,No,No phone service,3606,DSL,No,No,Yes,No,Yes,Yes,One year,SBKRY,Yes,Electronic check,50.05,1523.4,No
4806-KEXQR,Male,0,No,No,4,Yes,No,4806,Fiber optic,No,No,No,No,No,Yes,Month-to-month,KEXQR,Yes,Electronic check,79.9,324.3,Yes
0667-NSRGI,Female,0,Yes,No,48,Yes,Yes,667,DSL,No,No,Yes,Yes,No,Yes,One year,NSRGI,Yes,Mailed check,69.55,3435.6,No
7083-YNSKY,Female,0,No,No,15,Yes,Yes,7083,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,YNSKY,Yes,Credit card (automatic),25.4,399.6,Yes
,Male,0,No,No,50,Yes,No,6893,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,ODYYE,Yes,Credit card (automatic),90.1,4549.45,No
,Male,0,No,No,7,Yes,No,8242,DSL,No,No,No,No,No,No,Month-to-month,JSVBO,Yes,Bank transfer (automatic),44.65,322.5,No
2479-BRAMR,Male,1,Yes,No,41,Yes,Yes,2479,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,BRAMR,Yes,Bank transfer (automatic),83.75,3273.55,Yes
,Male,0,Yes,Yes,68,Yes,No,9541,Fiber optic,Yes,No,Yes,No,No,No,Two year,ZPSEA,No,Credit card (automatic),80.35,5375.15,No
,Female,1,Yes,No,26,Yes,Yes,2665,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,NPTGL,Yes,Bank transfer (automatic),98.1,2510.7,No
1139-WUOAH,Male,0,No,No,57,No,No phone service,1139,DSL,No,No,Yes,Yes,Yes,Yes,Two year,WUOAH,No,Credit card (automatic),53.35,3090.05,No
4693-VWVBO,Female,0,No,No,3,Yes,No,4693,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,VWVBO,No,Electronic check,19.55,61.05,No
,Female,0,No,No,1,Yes,No,7434,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,SHXLS,No,Mailed check,20.9,20.9,Yes
6937-GCDGQ,Male,0,Yes,Yes,19,Yes,No,6937,DSL,Yes,No,No,No,No,No,One year,GCDGQ,Yes,Bank transfer (automatic),48.95,955.6,No
0988-JRWWP,Female,0,No,No,3,Yes,No,988,DSL,No,No,No,No,Yes,No,Month-to-month,JRWWP,Yes,Electronic check,54.2,140.4,No
,Female,0,No,No,59,Yes,Yes,5075,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,JSDKI,No,Electronic check,24.45,1493.1,No
,Female,0,Yes,No,1,Yes,No,7908,Fiber optic,No,No,No,No,No,No,Month-to-month,QCBCA,Yes,Mailed check,69.4,69.4,Yes
,Male,0,Yes,No,42,No,No phone service,8644,DSL,Yes,No,No,No,Yes,No,Month-to-month,XYTSV,Yes,Bank transfer (automatic),40.15,1626.05,No
,Female,0,No,No,7,Yes,Yes,6711,Fiber optic,No,No,No,No,No,No,Month-to-month,FLDFB,Yes,Electronic check,74.9,541.15,Yes
3873-WOSBC,Male,0,Yes,No,67,Yes,Yes,3873,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,WOSBC,No,Credit card (automatic),25.6,1784.9,No
7465-ZZRVX,Male,0,No,No,1,Yes,No,7465,Fiber optic,No,No,No,No,No,No,Month-to-month,ZZRVX,Yes,Electronic check,70.35,70.35,No
7975-JMZNT,Male,0,Yes,No,66,Yes,Yes,7975,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,JMZNT,No,Bank transfer (automatic),91.7,6075.9,No
,Female,0,No,No,61,Yes,Yes,7251,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,XFOIL,No,Mailed check,89.2,5500.6,No
,Male,0,Yes,Yes,4,Yes,Yes,4116,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,IQRFR,No,Credit card (automatic),24.1,73.1,No
,Female,1,Yes,No,42,Yes,No,3714,Fiber optic,Yes,No,No,No,No,No,Month-to-month,JTVOV,Yes,Credit card (automatic),74.15,3229.4,Yes
,Female,0,Yes,Yes,64,Yes,Yes,8259,DSL,No,Yes,No,No,No,No,One year,DZLIZ,Yes,Bank transfer (automatic),53.85,3399.85,No
0442-ZXKVS,Female,1,Yes,No,54,Yes,Yes,442,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,ZXKVS,Yes,Bank transfer (automatic),115.6,6431.05,No
7853-WNZSY,Male,0,No,No,1,Yes,No,7853,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,WNZSY,Yes,Credit card (automatic),19.75,19.75,No
3120-FAZKD,Male,0,Yes,Yes,54,Yes,Yes,3120,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,FAZKD,Yes,Bank transfer (automatic),24.05,1230.9,No
8606-OEGQZ,Female,0,No,Yes,18,Yes,Yes,8606,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,OEGQZ,No,Credit card (automatic),25.3,454.65,No
,Male,0,No,No,3,Yes,No,225,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,ZORZP,No,Electronic check,84.3,235.05,No
4702-IOQDC,Female,0,No,No,1,Yes,No,4702,Fiber optic,No,No,No,No,No,No,Month-to-month,IOQDC,Yes,Electronic check,70.1,70.1,Yes
,Female,0,Yes,Yes,72,Yes,Yes,9489,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,JMTTN,No,Credit card (automatic),89.75,6595.9,No
,Male,1,Yes,No,60,Yes,No,575,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,CUQOV,Yes,Electronic check,97.95,5867,No
,Female,0,Yes,Yes,11,Yes,No,967,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,BMLBD,Yes,Mailed check,20,196.35,No
6178-KFNHS,Female,0,No,Yes,12,Yes,Yes,6178,Fiber optic,Yes,No,No,No,No,No,Month-to-month,KFNHS,Yes,Electronic check,78.3,909.25,Yes
2830-LEWOA,Male,0,Yes,Yes,61,Yes,No,2830,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,LEWOA,No,Credit card (automatic),103.9,6449.15,No
5006-MXVRN,Female,0,No,No,39,Yes,No,5006,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,MXVRN,No,Credit card (automatic),20.7,762.45,No
1264-BYWMS,Male,0,No,No,55,Yes,Yes,1264,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,BYWMS,Yes,Electronic check,96.8,5283.95,Yes
9658-WYUFB,Female,0,No,No,17,Yes,Yes,9658,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,WYUFB,Yes,Electronic check,94.4,1617.5,Yes
,Male,0,No,No,37,Yes,No,8327,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,WKMIE,No,Credit card (automatic),20.15,785.75,No
6917-FIJHC,Female,0,Yes,No,72,Yes,Yes,6917,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,FIJHC,Yes,Mailed check,26,1776,No
,Male,1,Yes,No,72,Yes,Yes,5329,DSL,No,Yes,Yes,Yes,Yes,No,Two year,KRDTM,No,Credit card (automatic),77.35,5396.25,No
7797-EJMDP,Female,0,No,No,8,Yes,No,7797,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,EJMDP,No,Bank transfer (automatic),66.05,574.5,No
3530-VWVGU,Female,0,Yes,Yes,22,Yes,No,3530,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,VWVGU,No,Mailed check,19.9,400.3,No
,Female,0,No,No,1,Yes,No,2013,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,SGDXK,No,Electronic check,84.3,84.3,Yes
,Female,0,No,No,38,Yes,Yes,6368,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,NWMCE,No,Credit card (automatic),68.15,2656.3,No
3633-CDBUW,Male,0,No,Yes,17,Yes,No,3633,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,CDBUW,No,Electronic check,80.85,1445.95,No
0707-HOVVN,Female,1,No,No,70,Yes,Yes,707,DSL,No,Yes,Yes,Yes,Yes,No,Two year,HOVVN,Yes,Bank transfer (automatic),75.5,5212.65,No
8580-QVLOC,Female,1,Yes,Yes,72,Yes,Yes,8580,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,QVLOC,No,Credit card (automatic),92.45,6440.25,Yes
3956-MGXOG,Female,0,No,No,28,Yes,No,3956,Fiber optic,No,No,No,No,No,Yes,Month-to-month,MGXOG,Yes,Electronic check,80.6,2244.95,No
,Female,0,No,No,15,Yes,No,9274,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,UARKJ,Yes,Bank transfer (automatic),83.2,1130,No
4077-HWUYD,Male,0,Yes,Yes,72,Yes,Yes,4077,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,HWUYD,Yes,Bank transfer (automatic),87.55,6463.15,No
2012-NWRPA,Female,1,Yes,No,11,Yes,Yes,2012,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,NWRPA,Yes,Electronic check,99.55,1131.2,Yes
8808-ELEHO,Male,1,No,No,8,Yes,Yes,8808,Fiber optic,No,No,Yes,No,No,No,Month-to-month,ELEHO,Yes,Electronic check,81.25,585.95,Yes
0103-CSITQ,Female,0,Yes,No,57,Yes,Yes,103,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,CSITQ,Yes,Bank transfer (automatic),109.4,6252.7,No
,Male,0,Yes,Yes,1,Yes,No,3506,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,LCJDC,No,Bank transfer (automatic),19.95,19.95,Yes
8671-KKKOS,Female,0,Yes,No,46,No,No phone service,8671,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,KKKOS,No,Electronic check,45.55,2062.15,No
,Male,0,Yes,No,30,Yes,No,7305,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,ZWMAJ,No,Credit card (automatic),20.7,587.1,No
,Male,1,Yes,No,10,Yes,No,9518,Fiber optic,Yes,No,No,No,No,No,Month-to-month,XXBXE,No,Electronic check,75.3,720.45,No
,Male,0,Yes,No,23,Yes,Yes,3934,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,HXCFZ,Yes,Electronic check,99.25,2186.4,Yes
,Male,0,No,No,32,Yes,No,6578,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,KRMAW,Yes,Credit card (automatic),93.4,2979.3,No
4860-IJUDE,Male,0,No,No,13,Yes,No,4860,Fiber optic,Yes,No,No,No,No,No,Month-to-month,IJUDE,Yes,Credit card (automatic),73.75,956.65,No
,Female,0,No,No,39,Yes,No,7666,Fiber optic,No,No,Yes,Yes,No,No,Two year,WKRON,Yes,Electronic check,80.45,3201.55,Yes
,Female,0,No,No,44,Yes,No,9688,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,YGXVR,Yes,Credit card (automatic),88.15,3973.2,No
0423-UDIJQ,Male,1,No,No,9,Yes,No,423,DSL,No,No,No,Yes,No,No,Month-to-month,UDIJQ,No,Mailed check,49.2,447.9,No
1945-XISKS,Female,0,Yes,No,67,Yes,No,1945,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,XISKS,No,Mailed check,19.65,1335.2,No
,Male,0,Yes,Yes,9,Yes,Yes,4910,Fiber optic,No,No,Yes,No,No,No,Month-to-month,AQFFX,Yes,Bank transfer (automatic),79.35,661.25,Yes
2154-KVJFF,Female,0,No,No,15,Yes,Yes,2154,Fiber optic,No,Yes,No,No,No,No,Month-to-month,KVJFF,Yes,Electronic check,79.75,1111.85,Yes
,Female,0,Yes,No,71,Yes,Yes,5360,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,LJCNJ,Yes,Bank transfer (automatic),105.15,7555,No
2607-FBDFF,Male,0,No,No,1,Yes,No,2607,DSL,No,No,No,Yes,No,No,Month-to-month,FBDFF,No,Credit card (automatic),49,49,No
9647-ERGBE,Female,0,Yes,Yes,30,Yes,Yes,9647,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,ERGBE,Yes,Electronic check,100.05,3046.15,Yes
,Male,0,No,No,1,Yes,No,3428,Fiber optic,No,No,No,No,No,No,Month-to-month,XZMAZ,Yes,Electronic check,69.35,69.35,Yes
,Male,0,Yes,No,17,No,No phone service,1100,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,DDVRV,Yes,Mailed check,49.8,836.35,No
0378-TOVMS,Female,0,No,No,3,Yes,No,378,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,TOVMS,No,Electronic check,85.8,272.2,Yes
4355-HBJHH,Male,0,Yes,Yes,67,Yes,Yes,4355,DSL,Yes,No,Yes,No,Yes,Yes,Two year,HBJHH,Yes,Electronic check,79.7,5293.4,Yes
6728-WYQBC,Male,0,No,No,1,Yes,No,6728,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,WYQBC,No,Bank transfer (automatic),20.95,20.95,No
,Female,1,No,No,1,Yes,Yes,9058,DSL,No,No,No,No,No,No,Month-to-month,CBREO,No,Mailed check,50.55,50.55,Yes
,Female,1,Yes,No,32,Yes,Yes,9029,Fiber optic,No,No,Yes,No,No,No,Month-to-month,FEGVJ,No,Mailed check,79.3,2570,No
,Male,0,Yes,Yes,41,Yes,No,7216,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,KAOID,No,Bank transfer (automatic),19.5,798.2,No
0318-QUUOB,Male,0,Yes,No,1,Yes,No,318,Fiber optic,No,No,No,No,Yes,No,Month-to-month,QUUOB,Yes,Electronic check,80.55,80.55,Yes
6145-NNPNO,Female,0,No,No,1,Yes,No,6145,DSL,No,No,No,No,No,No,Month-to-month,NNPNO,No,Bank transfer (automatic),44.15,44.15,No
,Female,0,Yes,Yes,12,Yes,Yes,5520,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,FVEWJ,Yes,Electronic check,84.5,916.9,Yes
5339-TJFEK,Male,0,Yes,Yes,62,Yes,Yes,5339,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,TJFEK,Yes,Electronic check,105.5,6487.2,No
5572-ZDXHY,Female,0,No,No,22,Yes,No,5572,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,ZDXHY,Yes,Mailed check,84.3,1855.65,Yes
2074-GUHPQ,Female,0,No,Yes,17,Yes,Yes,2074,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,GUHPQ,Yes,Credit card (automatic),92.7,1556.85,No
4625-XMOYM,Female,0,Yes,Yes,72,Yes,Yes,4625,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,XMOYM,Yes,Bank transfer (automatic),26.25,1988.05,No
,Male,0,Yes,Yes,56,Yes,Yes,5827,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,MWCZK,Yes,Credit card (automatic),96.95,5432.2,No
,Female,0,No,No,9,Yes,No,1385,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,TQOZW,Yes,Credit card (automatic),20.45,147.55,No
,Male,0,Yes,No,72,Yes,Yes,5914,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,XRFQB,Yes,Bank transfer (automatic),115.8,8424.9,No
,Male,0,No,No,20,Yes,No,4329,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,YPDDQ,Yes,Bank transfer (automatic),108.2,2203.7,No
4804-NCPET,Male,0,Yes,Yes,19,Yes,No,4804,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NCPET,No,Mailed check,20.2,387.4,No
,Male,0,No,No,2,Yes,No,3750,Fiber optic,No,No,No,No,No,No,Month-to-month,CKVKH,Yes,Electronic check,67.75,116.65,Yes
,Male,0,No,No,53,No,No phone service,5944,DSL,No,No,Yes,Yes,Yes,Yes,One year,UGLLK,No,Credit card (automatic),54.9,3045.75,No
,Female,1,No,No,27,Yes,Yes,8063,Fiber optic,No,No,No,No,No,Yes,Month-to-month,GBATB,Yes,Electronic check,85.25,2287.25,Yes
7787-BNTZM,Male,0,No,No,6,Yes,No,7787,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,BNTZM,No,Bank transfer (automatic),20.15,130.5,No
,Male,0,Yes,Yes,9,Yes,Yes,2252,Fiber optic,No,No,Yes,No,Yes,No,One year,ISRNH,Yes,Electronic check,90.35,767.9,No
,Female,0,Yes,Yes,8,Yes,Yes,9415,DSL,No,Yes,No,No,No,No,Month-to-month,TPKRV,No,Electronic check,55.75,446.8,No
5322-TEUJK,Female,0,Yes,Yes,71,Yes,Yes,5322,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,TEUJK,No,Bank transfer (automatic),114.6,8100.25,No
